track_name,artist_name,total_streams,daily_streams
You're Still The One,Shania Twain,582356655.0,372925.0
love nwantiti,CKay,582038804.0,156025.0
my tears ricochet,Taylor Swift,581917358.0,634499.0
Live Your Life,T.I.,581886970.0,194167.0
No Hay Nadie Más,Sebastian Yatra,581831895.0,261377.0
A Million Dreams,Ziv Zaifman,581620839.0,255697.0
Kiss It Better,Rihanna,581552807.0,467287.0
Fuera del mercado,Danny Ocean,581468134.0,500717.0
Baila Baila Baila,Ozuna,581449381.0,90155.0
Ruin My Life,Zara Larsson,581351151.0,82135.0
1950,King Princess,581210570.0,66961.0
cómo dormiste?,Rels B,580999849.0,352929.0
All For Us,Labrinth,580893643.0,397860.0
No Se Va,Morat,580792689.0,468345.0
Location,Dave,580633295.0,244301.0
The Motto,Drake,580563401.0,213153.0
My Heart Will Go On,Céline Dion,580235088.0,249762.0
Alone,Marshmello,580207753.0,131480.0
The Woo,Pop Smoke,580095691.0,129652.0
Safari,J Balvin,580001686.0,145318.0
My Shit,A Boogie Wit da Hoodie,579906135.0,240624.0
Tyler Herro,Jack Harlow,579811094.0,146034.0
Happy Xmas (War Is Over),John Lennon,579752166.0,402137.0
Hot In Herre,Nelly,579704913.0,275391.0
Let It Snow! Let It Snow! Let It Snow!,Frank Sinatra,579647215.0,407310.0
Heaven,Julia Michaels,579237226.0,170933.0
"1, 2 Step",Ciara,579180652.0,401374.0
Angel Baby,Troye Sivan,579179771.0,305011.0
Best Friend,Saweetie,579126660.0,249478.0
BAD!,XXXTENTACION,579033733.0,356623.0
7/11,Beyoncé,578280897.0,97713.0
Human,The Killers,578125927.0,254367.0
International Love,Pitbull,577859063.0,543674.0
De Los Besos Que Te Di,Christian Nodal,577794503.0,340193.0
redrum,21 Savage,577663691.0,780183.0
Only,Nicki Minaj,577615979.0,138513.0
Rehab,Amy Winehouse,577578264.0,251534.0
X SI VOLVEMOS,KAROL G,577435961.0,494916.0
Trust,Brent Faiyaz,577365725.0,308804.0
pov,Ariana Grande,577267250.0,291873.0
Papercut,Linkin Park,577120717.0,833199.0
Carry On,XXXTENTACION,576792609.0,197534.0
Don't You Want Me,The Human League,576769376.0,362525.0
The Weekend,SZA,576645034.0,228923.0
Lego House,Ed Sheeran,576579372.0,146628.0
G.O.M.D,J. Cole,576231497.0,136690.0
One Thing Right,Marshmello,575877372.0,299537.0
Changes,2Pac,575644904.0,302090.0
Into It,Chase Atlantic,575470178.0,477555.0
Frank Sinatra,Christmas Hits,575254482.0,29911.0
Chemical,Post Malone,574945219.0,360690.0
Hell N Back,Bakar,574866618.0,434262.0
Your Body Is a Wonderland,John Mayer,574748891.0,214102.0
What's My Name?,Rihanna,574415949.0,351560.0
Lollipop,Lil Wayne,574358713.0,333330.0
Righteous,Juice WRLD,573952272.0,172760.0
You should be sad,Halsey,573677213.0,108385.0
In The Night,The Weeknd,573662499.0,164911.0
Después de la Playa,Bad Bunny,573481411.0,167204.0
Thunderclouds,Sia,573227073.0,100145.0
Can't Remember to Forget You,Shakira,573170931.0,296497.0
Tear in My Heart,Twenty One Pilots,572922832.0,217202.0
You Say,Lauren Daigle,572718538.0,195316.0
Barbie Girl,Aqua,572288318.0,298791.0
Imitadora,Romeo Santos,572238431.0,427431.0
Sing,Ed Sheeran,572064410.0,99870.0
Ch y la Pizza,Fuerza Regida,571744215.0,281711.0
Took Her To The O,King Von,571729408.0,586907.0
Always,Bon Jovi,571724345.0,281038.0
Blow Your Mind (Mwah),Dua Lipa,571513448.0,134824.0
,Various Artists -,571306263.0,348569.0
I Get the Bag,Gucci Mane,571149005.0,147451.0
Alive,Pearl Jam,570625641.0,240180.0
Starman,David Bowie,570531844.0,344307.0
Verte Ir,DJ Luian,570509015.0,152348.0
Poetic Justice,Kendrick Lamar,570413895.0,291662.0
Do They Know It's Christmas?,Band Aid,570124403.0,286408.0
The Unforgiven (Remastered),Metallica,569896697.0,276557.0
Angels,Robbie Williams,569785135.0,319764.0
Family Affair,Mary J. Blige,569771648.0,494675.0
This Side of Paradise,Coyote Theory,569574249.0,385595.0
Otro Trago,Sech,569483973.0,100665.0
I'm So Excited,The Pointer Sisters,568981647.0,353964.0
Camelot,NLE Choppa,568695197.0,192654.0
Someone New,Hozier,568643832.0,428002.0
Miss The Rage,Trippie Redd,568562189.0,205478.0
Something About You,Eyedress,568449702.0,915439.0
Confident,Justin Bieber,568447358.0,731283.0
Before I Forget,Slipknot,568315926.0,426640.0
Mirror,Lil Wayne,568250112.0,300229.0
Run This Town,JAY-Z,568138832.0,387638.0
Johnny B. Goode,Chuck Berry,567913238.0,354474.0
Ginza,J Balvin,567803481.0,265987.0
Ghost Town,Kanye West,567314670.0,442553.0
GREECE,DJ Khaled,566110924.0,152460.0
Don't Give Up On Me,Andy Grammer,566033956.0,431165.0
Kesariya,Pritam,566010801.0,333787.0
More Than My Hometown,Morgan Wallen,565939138.0,311992.0
Turn Down for What,DJ Snake,565887279.0,113693.0
Sing For The Moment,Eminem,565431475.0,321741.0
TEXAS HOLD 'EM,Beyoncé,565305569.0,520904.0
Flashlight,Jessie J,565069014.0,132639.0
HOLIDAY,Lil Nas X,564977172.0,85400.0
"Shook Ones, Pt. II",Mobb Deep,564886672.0,307525.0
Síguelo Bailando,Ozuna,564798832.0,109402.0
VISTA AL MAR,Quevedo,564237299.0,341763.0
C U Girl,Steve Lacy,564208153.0,687466.0
Hungry Eyes,Eric Carmen,564109274.0,470769.0
Smoke On The Water,Deep Purple,563242424.0,217097.0
Free Fallin',John Mayer,563059148.0,116611.0
BOOMBAYAH,BLACKPINK,562979463.0,163853.0
Danger Zone,Kenny Loggins,562877835.0,230259.0
Sweet Nothing,Calvin Harris,562534879.0,221306.0
Sonne,Rammstein,562110195.0,501638.0
Harleys In Hawaii,Katy Perry,561901755.0,299868.0
Fetish,Selena Gomez,561687236.0,306966.0
The Kind of Love We Make,Luke Combs,561573641.0,499914.0
Close,Nick Jonas,561307315.0,92004.0
Reckless,Madison Beer,561202814.0,368445.0
Heartbeats,José González,561196916.0,193511.0
TQM,Fuerza Regida,560672753.0,427798.0
2/Catorce,Rauw Alejandro,560637695.0,175139.0
LA FALDA,Myke Towers,560445843.0,1003454.0
jar of hearts,Christina Perri,560362207.0,166974.0
Freaks,Timmy Trumpet,560308843.0,240348.0
Psycho Killer,Talking Heads,559868064.0,292630.0
5% TINT,Travis Scott,559830248.0,292997.0
My Ordinary Life,The Living Tombstone,559816077.0,243302.0
Duvet,bôa,559642591.0,1011211.0
Obsesion,Aventura,559578551.0,354648.0
Let Me Know (I Wonder Why Freestyle),Juice WRLD,559518613.0,490082.0
Post Malone,Sam Feldt,559507066.0,95753.0
El Farsante,Ozuna,559486401.0,225834.0
All Falls Down,Alan Walker,559169905.0,92832.0
Kill Em With Kindness,Selena Gomez,558474174.0,59401.0
Freak On a Leash,Korn,558426777.0,401239.0
Te Robaré,Nicky Jam,558246987.0,59875.0
This Charming Man,The Smiths,557381406.0,400731.0
Open Arms,SZA,557184547.0,1111225.0
Get Low,Lil Jon & The East Side Boyz,556962210.0,263710.0
High Fashion,Roddy Ricch,556834005.0,171494.0
Shake That,Eminem,556542920.0,276970.0
I Feel Like I'm Drowning,Two Feet,556232930.0,354303.0
Final Song,MØ,556130003.0,45443.0
Otra Noche en Miami,Bad Bunny,556104721.0,252364.0
My Immortal,Evanescence,555915233.0,243501.0
Regulate,Warren G,555814302.0,211949.0
Money For Nothing,Dire Straits,555464686.0,298868.0
Don't Know Why,Norah Jones,555283706.0,333827.0
Saturno,Pablo Alborán,555223381.0,454147.0
Who Do You Love,The Chainsmokers,555133201.0,75115.0
Lady,Modjo,554927950.0,561730.0
Matilda,Harry Styles,554909900.0,362803.0
MONACO,Bad Bunny,554708724.0,412809.0
Call Me,Blondie,554692379.0,401657.0
The Heart Wants What It Wants,Selena Gomez,554603698.0,181917.0
IDK You Yet,Alexander 23,554413667.0,167822.0
Jailhouse Rock,Elvis Presley,554273654.0,412376.0
Ya Me Enteré,Reik,553882820.0,238035.0
In Too Deep,Sum 41,553871892.0,306103.0
Water Fountain,Alec Benjamin,553330408.0,168208.0
My Sweet Lord (2014 Remaster),George Harrison,553135556.0,350769.0
Give Me Love,Ed Sheeran,553052301.0,118711.0
Element,Pop Smoke,552874118.0,217882.0
Losing It,FISHER,552697075.0,180323.0
REEL IT IN,Aminé,552675662.0,105923.0
Forever,Chris Brown,552455921.0,408894.0
Baby (Lil Baby feat. DaBaby),Quality Control,552378882.0,268169.0
Limbo,Daddy Yankee,552353450.0,262596.0
Mr. Rager,Kid Cudi,552213304.0,373901.0
Belong Together,Mark Ambor,551727234.0,1413368.0
Trampoline,SHAED,551435465.0,134839.0
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,551398022.0,324340.0
I'm On Fire,Bruce Springsteen,550480638.0,521451.0
Twist And Shout,The Beatles,550244138.0,352086.0
HARLEY QUINN,Fuerza Regida,549751938.0,549169.0
The Sound of Silence,Simon & Garfunkel,549644238.0,277428.0
The Astronaut,Jin,549507981.0,617121.0
Heaven Is A Place On Earth,Belinda Carlisle,549440079.0,339871.0
Dile al Amor,Aventura,549339100.0,583735.0
Young Folks,Peter Bjorn and John,549309744.0,311202.0
LALISA,LISA,549188142.0,202290.0
Say It,Tory Lanez,548890826.0,295202.0
Everyday,Logic,548807552.0,51273.0
Freed From Desire,Gala,548724855.0,363196.0
Kiwi,Harry Styles,548349613.0,124279.0
Heartbeat,Childish Gambino,547956000.0,562306.0
my boy,Billie Eilish,547907098.0,178912.0
L$D,A$AP Rocky,547800312.0,167446.0
Stargazing,Kygo,547759418.0,64414.0
Lose Somebody,OneRepublic,547404088.0,97258.0
Paris,$uicideboy$,547349188.0,264771.0
One Love / People Get Ready,Bob Marley & The Wailers,547345620.0,254418.0
(It Goes Like) Nanana,Peggy Gou,547328650.0,377993.0
Sleigh Ride,The Ronettes,547143444.0,559342.0
Chlorine,Twenty One Pilots,547028013.0,186410.0
wokeuplikethis*,Playboi Carti,546975323.0,166468.0
Fine Line,Harry Styles,546904383.0,363019.0
My Head & My Heart,Ava Max,546851915.0,144069.0
Looking Out for You,Joy Again,546626928.0,421330.0
Si Se Da,Myke Towers,546415924.0,218072.0
La Rompe Corazones,Daddy Yankee,546070175.0,124584.0
Falling Like The Stars,James Arthur,546066729.0,154688.0
The Cave,Mumford & Sons,546043973.0,188193.0
Right My Wrongs,Bryson Tiller,545998493.0,506520.0
Everybody's Changing,Keane,545968538.0,341332.0
"1 step forward, 3 steps back",Olivia Rodrigo,545606516.0,393547.0
Show Me How,Men I Trust,545598049.0,499250.0
At Last,Etta James,545536975.0,316965.0
Juice,Lizzo,545444381.0,76124.0
GIRL LIKE ME,Black Eyed Peas,545080724.0,95289.0
Thinkin’ Bout Me,Morgan Wallen,544833019.0,643338.0
Two Princes,Spin Doctors,544788027.0,220396.0
Everyday,Ariana Grande,543926137.0,282483.0
Semi-Charmed Life,Third Eye Blind,543915125.0,226367.0
Feeling Whitney,Post Malone,543316870.0,136425.0
Walk This Way,Run–D.M.C.,543239012.0,246198.0
Homicide,Logic,543123429.0,113867.0
OUT OUT,Joel Corry,543030714.0,289924.0
París,Ingratax,542633885.0,82765.0
No Te Contaron Mal,Christian Nodal,542539962.0,270822.0
Do It Again,Pia Mia,542252446.0,177217.0
Quiéreme Mientras Se Pueda,Manuel Turizo,542187525.0,534330.0
Hide Away,Daya,542114290.0,210042.0
Upside Down,Jack Johnson,542014801.0,309017.0
Spirit In The Sky,Norman Greenbaum,541938232.0,271920.0
Face Down,The Red Jumpsuit Apparatus,541854267.0,308006.0
MY EYES,Travis Scott,541618294.0,814013.0
Bodies,Drowning Pool,541615423.0,336899.0
Because You Move Me,Tinlicker,541339344.0,432700.0
What Ifs,Kane Brown,541267471.0,133634.0
Blah Blah Blah,Armin van Buuren,541233532.0,159429.0
Let You Love Me,Rita Ora,540843095.0,102208.0
She Don't Give a Fo,Duki,540491376.0,283081.0
my strange addiction,Billie Eilish,540481912.0,226682.0
I Got 5 On It,Luniz,540198061.0,294681.0
Brillas,León Larregui,540163227.0,345582.0
For Whom The Bell Tolls (Remastered),Metallica,540006658.0,351132.0
Romantic Lover,Eyedress,540004156.0,558431.0
Ocean,Martin Garrix,539909071.0,69520.0
We Didn't Start the Fire,Billy Joel,539679233.0,245088.0
Rosa Pastel,Belanova,539419305.0,656945.0
El Color de Tus Ojos,Banda MS de Sergio Lizárraga,539291848.0,384952.0
Black & White,Juice WRLD,539247871.0,208806.0
MAMACITA,Black Eyed Peas,539188108.0,66491.0
By the Way,Red Hot Chili Peppers,538621998.0,261115.0
Buy Dirt,Jordan Davis,538303917.0,424469.0
Feeling Good,Michael Bublé,538064550.0,317023.0
Bubble Gum,Clairo,538034804.0,319296.0
Say It Ain't So,Weezer,537938064.0,284653.0
Smooth Operator,Sade,537740078.0,633656.0
Es Por Ti,Juanes,537607842.0,428833.0
Cuando Me Enamoro,Enrique Iglesias,537576474.0,375293.0
Mess Is Mine,Vance Joy,537297298.0,346828.0
Anywhere,Rita Ora,537171666.0,55190.0
This One's for You,David Guetta,536887878.0,89837.0
You Don't Own Me,SAYGRACE,536786699.0,226088.0
Sativa,Jhené Aiko,536729684.0,387351.0
1400 / 999 Freestyle,Trippie Redd,536562692.0,136142.0
You Should Probably Leave,Chris Stapleton,536238766.0,596210.0
bitches broken hearts,Billie Eilish,536019814.0,240934.0
Bella,Wolfine,535946093.0,91359.0
Un Ratito,Bad Bunny,535910105.0,198429.0
Slow Dancing in a Burning Room,John Mayer,535794322.0,362259.0
Si Te Pudiera Mentir,Calibre 50,535515948.0,281390.0
ARE WE STILL FRIENDS?,"Tyler, The Creator",535479914.0,601063.0
Lemon Tree,Fools Garden,535420125.0,346374.0
Soy Peor,Bad Bunny,535277085.0,184685.0
"New Person, Same Old Mistakes",Tame Impala,535272807.0,356194.0
COPYCAT,Billie Eilish,534931352.0,169658.0
Barking,Ramz,534694208.0,140011.0
Pacify Her,Melanie Martinez,534688901.0,220719.0
Truly Madly Deeply,Savage Garden,534590998.0,380668.0
Just A Dream,Nelly,534425785.0,258924.0
Love Is Gone,SLANDER,534385074.0,371428.0
Wide Awake,Katy Perry,534222160.0,561070.0
Heroes,David Bowie,533761654.0,192531.0
We're Good,Dua Lipa,533686336.0,116933.0
Crying in the Club,Camila Cabello,533276495.0,89865.0
Feels Like We Only Go Backwards,Tame Impala,533096181.0,237156.0
Like That,Doja Cat,533093362.0,136976.0
Message In A Bottle,The Police,532791873.0,262009.0
NUMB,XXXTENTACION,532605151.0,160194.0
Fallin',Alicia Keys,532545068.0,339005.0
Y LLORO,Junior H,532069333.0,1239297.0
You Found Me,The Fray,532032797.0,221133.0
Some,Steve Lacy,532013135.0,826124.0
La Gaita,Carolina Gaitán,531925579.0,174686.0
We Don't Talk About Bruno,Unknown,531925579.0,174686.0
Birthday Sex,Jeremih,531921501.0,349928.0
Salió El Sol,Don Omar,531803614.0,422464.0
Me Llamas,Piso 21,531651517.0,236419.0
End Game,Taylor Swift,531550877.0,208265.0
Stone Cold,Demi Lovato,531285639.0,68120.0
You're So Vain,Carly Simon,531000881.0,290997.0
"yes, and?",Ariana Grande,530904102.0,567817.0
Don't Stop 'Til You Get Enough,Michael Jackson,530878029.0,238162.0
Slow It Down,Benson Boone,530869469.0,1826785.0
The Joker,Steve Miller Band,530633501.0,218177.0
Whatever You Like,T.I.,530633201.0,182367.0
Me & U,Cassie,530462360.0,346938.0
Nostálgico,Rvssian,530456669.0,170350.0
Mystery of Love,Sufjan Stevens,530300283.0,261358.0
Tell Em,Cochise,530188345.0,202520.0
Daisy,Ashnikko,530183252.0,180793.0
Experience,Ludovico Einaudi,530096030.0,362927.0
Get Lucky,Daft Punk,529967766.0,251885.0
6 Foot 7 Foot,Lil Wayne,529927369.0,179999.0
Chachachá,Jósean Log,529885897.0,453718.0
Tú Foto,Ozuna,529877208.0,174746.0
Bette Davis Eyes,Kim Carnes,529748256.0,447178.0
Spring Day,BTS,529689098.0,181862.0
From The Start,Laufey,529683303.0,1049335.0
La Tortura,Shakira,529643813.0,282480.0
You Know You Like It,DJ Snake,529462925.0,164236.0
All Mine,Kanye West,529448801.0,171407.0
Jugaste y Sufrí,Eslabon Armado,529314787.0,257964.0
Who Says,Selena Gomez & The Scene,529152208.0,222961.0
Stargazing,Myles Smith,529134883.0,1960402.0
Close Eyes,DVRST,528863000.0,181026.0
Boogie Wonderland,"Earth, Wind & Fire",528529195.0,422015.0
MIENTRAS ME CURO DEL CORA,KAROL G,528521173.0,544721.0
Monotonía,Shakira,528456753.0,165833.0
Got It On Me,Pop Smoke,528395562.0,172793.0
The Adults Are Talking,The Strokes,528198501.0,379638.0
Trip,Ella Mai,528098301.0,195824.0
River Flows In You,Yiruma,527870830.0,173289.0
Dreams,The Cranberries,527866495.0,470198.0
Like a Prayer,Madonna,527724483.0,485442.0
What I Got,Sublime,527671448.0,236761.0
Happy Together,The Turtles,527445909.0,258564.0
Be My Baby,The Ronettes,527421824.0,662755.0
Speechless,Dan + Shay,527348519.0,91503.0
I Need Your Love,Calvin Harris,527172373.0,164094.0
Just the Two of Us,"Grover Washington, Jr.",527140100.0,250588.0
Money,Pink Floyd,527062081.0,185466.0
Only Human,Jonas Brothers,526695890.0,111410.0
All Summer Long,Kid Rock,526365875.0,245345.0
Mo Money Mo Problems,The Notorious B.I.G.,526145547.0,201565.0
Right Now (Na Na Na),Akon,525841967.0,493853.0
"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,525831040.0,207381.0
Catch & Release,Matt Simons,525813694.0,172951.0
I Lived,OneRepublic,525795582.0,248632.0
Bad Memories,MEDUZA,525753563.0,330461.0
motive,Ariana Grande,525504783.0,204635.0
this is what falling in love feels like,JVKE,525482250.0,327597.0
Build Me Up Buttercup,The Foundations,525104430.0,358192.0
Cherry Wine,Hozier,525000861.0,212037.0
Driving Home for Christmas,Chris Rea,524791340.0,323001.0
How Do I Say Goodbye,Dean Lewis,524497345.0,475517.0
Ex's & Oh's,Elle King,524264602.0,152186.0
Angel,Shaggy,524069503.0,366903.0
Woman Like Me,Little Mix,524043938.0,75103.0
BURN IT DOWN,Linkin Park,523937056.0,411360.0
Wonderful Tonight,Eric Clapton,523851080.0,252038.0
Papaoutai,Stromae,523790540.0,199716.0
When Love Takes Over,David Guetta,523721348.0,249717.0
Empty,Juice WRLD,523516835.0,230265.0
beamer boy,Lil Peep,523500258.0,255604.0
Shotta Flow,NLE Choppa,523451771.0,156608.0
SUGAR,BROCKHAMPTON,523268321.0,103212.0
Amigos Con Derechos,Reik,523245771.0,156513.0
Partition,Beyoncé,522964203.0,155802.0
21,Polo G,522442964.0,153530.0
Just Hold On,Steve Aoki,522245570.0,43186.0
CHIHIRO,Billie Eilish,522243377.0,1978980.0
Because Of You,Ne-Yo,522240190.0,285681.0
Happy Now,Zedd,522166373.0,62284.0
Say Something,Justin Timberlake,521708122.0,102352.0
Left Hand Free,alt-J,521418495.0,295340.0
Just like Heaven,The Cure,521218483.0,347252.0
Blue Hair,TV Girl,521123810.0,812778.0
Tadow,Masego,521018816.0,291720.0
Loving Is Easy,Rex Orange County,521010357.0,89705.0
512,Mora,520800650.0,296512.0
What A Man Gotta Do,Jonas Brothers,520734090.0,94540.0
bad idea right?,Olivia Rodrigo,520645703.0,530208.0
The Only Exception,Paramore,520632727.0,372802.0
Taste,Sabrina Carpenter,520522172.0,4551171.0
i wanna be your girlfriend,girl in red,520504779.0,233470.0
Started From the Bottom,Drake,520385421.0,113274.0
Shirt,SZA,520296354.0,382773.0
Love$ick,Mura Masa,520142183.0,143273.0
Forever After All,Luke Combs,519641893.0,368956.0
Ferxxo 100,Feid,519414511.0,469882.0
