Artist/Song,Streams,Daily
One Direction - History,"604,131,395","249,872"
George Michael - Faith,"603,933,551","384,983"
Queen - Radio Ga Ga,"603,920,512","245,212"
Amy Winehouse - Valerie,"603,833,358","316,266"
Miguel - Girl With The Tattoo Enter.lewd,"603,394,495","609,672"
Migos - MotorSport,"603,309,495","86,645"
Lil Skies - Lust,"603,057,247","154,262"
YNW Melly - Suicidal,"602,803,169","317,381"
Sia - Genius,"601,668,468","226,627"
Nicky Jam - El Amante,"600,951,628","123,572"
Fuerza Regida - SABOR FRESA,"600,701,654","596,523"
Chris Brown - Loyal,"600,688,301","357,356"
BLACKPINK - Lovesick Girls,"600,626,643","222,865"
Black Eyed Peas - Just Can’t Get Enough,"600,607,717","374,911"
Sebastian Yatra - Un Año,"600,592,138","188,986"
Pop Smoke - Hello,"600,564,790","159,213"
Rae Sremmurd - No Type,"600,527,521","103,319"
Kygo - Born To Be Yours,"600,509,315","127,644"
21 Savage - X,"600,505,157","125,496"
Iggy Azalea - Black Widow,"600,460,291","188,955"
"Daya - Sit Still, Look Pretty","600,429,463","203,775"
Lil Wayne - A Milli,"600,321,954","256,700"
Green Day - When I Come Around,"600,177,760","763,959"
Drake - Portland,"600,037,488","115,345"
Cardi B - Money,"599,932,001","108,904"
Sam Smith - Lay Me Down,"599,761,297","84,680"
Arcángel - Sigues Con El,"599,757,617","136,070"
David Guetta - Play Hard,"599,603,773","265,266"
Lifehouse - You And Me,"599,577,352","253,217"
Eagle-Eye Cherry - Save Tonight,"599,535,144","241,696"
SZA - Saturn,"599,418,202","1,132,406"
NLE Choppa - Walk Em Down,"599,173,541","198,371"
Ozuna - Dile Que Tu Me Quieres,"598,867,263","245,798"
Jessie J - Domino,"598,866,116","426,677"
Carlos Baute - Colgando en tus manos (con Marta Sánchez),"598,335,822","299,462"
Daniel Caesar - Japanese Denim,"598,318,264","442,785"
Oliver Tree - Life Goes On,"597,905,679","166,114"
Radiohead - Karma Police,"597,541,201","416,513"
Sam Feldt - Post Malone,"597,429,613","74,676"
"ROSALÍA - Yo x Ti, Tu x Mi","597,329,451","154,484"
Sam Cooke - (What A) Wonderful World,"596,924,605","312,373"
Al Green - Let's Stay Together,"596,921,521","273,549"
Adele - Oh My God,"596,461,252","210,445"
salvia palth - i was all over her,"595,848,349","355,167"
BLACKPINK - Ice Cream,"595,727,729","143,851"
Alan Walker - Darkside,"595,700,239","181,537"
Don Henley - The Boys Of Summer,"595,441,820","267,567"
Sean Paul - Get Busy,"595,329,595","465,387"
Arctic Monkeys - Arabella,"595,144,624","266,035"
Katy Perry - Part Of Me,"595,138,547","353,601"
Blue Öyster Cult - (Don't Fear) The Reaper,"594,851,620","220,253"
The Beach Boys - Wouldn't It Be Nice,"594,725,828","237,490"
Billie Eilish - LUNCH,"594,659,489","1,356,510"
Camilo - Vida de Rico,"594,246,902","168,813"
Nick Jonas - Jealous,"594,015,606","343,044"
Echosmith - Cool Kids,"593,897,848","154,985"
Nicky Jam - Hasta el Amanecer,"593,674,194","234,890"
Ava Max - So Am I,"593,142,559","107,114"
Russ - What They Want,"593,068,665","143,152"
Luke Bryan - Play It Again,"593,045,967","212,306"
AronChupa - I'm an Albatraoz,"592,962,056","174,101"
Taylor Swift - Bejeweled,"592,842,197","340,245"
Joji - worldstar money (interlude),"592,815,081","290,418"
Linkin Park - Somewhere I Belong,"592,421,500","653,588"
Limp Bizkit - Rollin' (Air Raid Vehicle),"592,403,935","430,589"
Ski Mask The Slump God - Faucet Failure,"592,253,291","160,996"
Michael Jackson - Rock with You,"592,101,819","596,326"
House Of Pain - Jump Around,"592,048,833","389,288"
Trippie Redd - Taking A Walk,"592,030,744","143,835"
Soda Stereo - De Música Ligera,"591,947,064","310,660"
Mon Laferte - Tu Falta De Querer,"591,800,534","436,116"
Ozuna - Solita,"591,674,521","197,016"
Demi Lovato - Confident,"591,643,239","186,554"
Dwayne Johnson - You're Welcome,"591,335,465","255,871"
Rex Orange County - Sunflower,"591,143,218","163,280"
Steppenwolf - Born To Be Wild,"590,848,866","257,643"
Lil Tecca - Love Me,"590,700,122","287,199"
MARINA - Bubblegum Bitch,"590,431,362","268,078"
t.A.T.u. - All The Things She Said,"590,372,939","359,270"
Brett Young - In Case You Didn't Know,"589,988,282","221,823"
Post Malone - Hollywood's Bleeding,"589,878,713","182,239"
Nio Garcia - AM Remix,"589,527,223","94,359"
Jeremih - Don't Tell 'Em,"589,389,628","237,187"
JP Cooper - September Song,"589,094,385","71,512"
Katy Perry - Chained To The Rhythm,"588,968,822","111,426"
Justin Bieber - Boyfriend,"588,818,006","329,233"
Trueno - Mamichula,"588,677,154","296,382"
Famous Dex - PICK IT UP,"588,652,766","73,892"
System Of A Down - Aerials,"588,340,344","378,585"
BTS - Blood Sweat & Tears,"588,073,631","141,209"
Starship - We Built This City,"587,932,878","212,638"
Mark Ronson - Valerie,"587,783,166","678,112"
Jeremy Zucker - you were good to me,"587,612,070","144,694"
Lady Gaga - Bloody Mary,"587,302,538","475,276"
Billie Eilish - listen before i go,"587,209,054","274,846"
Backstreet Boys - Everybody (Backstreet's Back),"586,830,392","327,767"
Christian Nodal - Ya No Somos Ni Seremos,"586,784,891","456,892"
Dominic Fike - Babydoll,"586,590,846","967,049"
Louis Tomlinson - Back to You,"586,095,508","72,578"
One Direction - They Don't Know About Us,"585,829,026","240,596"
Hugh Jackman - The Greatest Show,"585,696,649","196,165"
ThxSoMch - SPIT IN MY FACE!,"585,667,550","382,378"
Beyoncé - Run the World (Girls),"585,623,857","166,708"
Doja Cat - Vegas (From the Original Motion Picture Soundtrack ELVIS),"585,198,136","244,354"
Super Yei - La Forma en Que Me Miras,"585,073,998","318,093"
Future - Like That,"584,693,402","956,952"
Nicki Minaj - Super Freaky Girl,"584,686,351","232,000"
Astrid S - Hurts So Good,"584,511,719","245,924"
PUBLIC - Make You Mine,"584,428,697","170,745"
Nickelback - Rockstar,"584,372,420","292,074"
The Strokes - Reptilia,"584,371,875","413,701"
Ryan Castro - Jordan,"584,361,514","167,035"
Manuel Turizo - La Nota,"584,293,555","158,237"
Drake - Way 2 Sexy,"583,179,496","163,336"
Burak Yeter - Tuesday,"583,153,237","128,740"
Pop Smoke - Invincible,"583,103,883","207,960"
Bishop Briggs - River,"582,842,608","274,799"
Kaash Paige - Love Songs,"582,712,202","875,773"
Shania Twain - You're Still The One,"582,356,655","372,925"
CKay - love nwantiti,"582,038,804","156,025"
Taylor Swift - my tears ricochet,"581,917,358","634,499"
T.I. - Live Your Life,"581,886,970","194,167"
Sebastian Yatra - No Hay Nadie Más,"581,831,895","261,377"
Ziv Zaifman - A Million Dreams,"581,620,839","255,697"
Rihanna - Kiss It Better,"581,552,807","467,287"
Danny Ocean - Fuera del mercado,"581,468,134","500,717"
Ozuna - Baila Baila Baila,"581,449,381","90,155"
Zara Larsson - Ruin My Life,"581,351,151","82,135"
King Princess - 1950,"581,210,570","66,961"
Rels B - cómo dormiste?,"580,999,849","352,929"
Labrinth - All For Us,"580,893,643","397,860"
Morat - No Se Va,"580,792,689","468,345"
Dave - Location,"580,633,295","244,301"
Drake - The Motto,"580,563,401","213,153"
Céline Dion - My Heart Will Go On,"580,235,088","249,762"
Marshmello - Alone,"580,207,753","131,480"
Pop Smoke - The Woo,"580,095,691","129,652"
J Balvin - Safari,"580,001,686","145,318"
A Boogie Wit da Hoodie - My Shit,"579,906,135","240,624"
Jack Harlow - Tyler Herro,"579,811,094","146,034"
John Lennon - Happy Xmas (War Is Over),"579,752,166","402,137"
Nelly - Hot In Herre,"579,704,913","275,391"
Frank Sinatra - Let It Snow! Let It Snow! Let It Snow!,"579,647,215","407,310"
Julia Michaels - Heaven,"579,237,226","170,933"
"Ciara - 1, 2 Step","579,180,652","401,374"
Troye Sivan - Angel Baby,"579,179,771","305,011"
Saweetie - Best Friend,"579,126,660","249,478"
XXXTENTACION - BAD!,"579,033,733","356,623"
Beyoncé - 7/11,"578,280,897","97,713"
The Killers - Human,"578,125,927","254,367"
Pitbull - International Love,"577,859,063","543,674"
Christian Nodal - De Los Besos Que Te Di,"577,794,503","340,193"
21 Savage - redrum,"577,663,691","780,183"
Nicki Minaj - Only,"577,615,979","138,513"
Amy Winehouse - Rehab,"577,578,264","251,534"
KAROL G - X SI VOLVEMOS,"577,435,961","494,916"
Brent Faiyaz - Trust,"577,365,725","308,804"
Ariana Grande - pov,"577,267,250","291,873"
Linkin Park - Papercut,"577,120,717","833,199"
XXXTENTACION - Carry On,"576,792,609","197,534"
The Human League - Don't You Want Me,"576,769,376","362,525"
SZA - The Weekend,"576,645,034","228,923"
Ed Sheeran - Lego House,"576,579,372","146,628"
J. Cole - G.O.M.D,"576,231,497","136,690"
Marshmello - One Thing Right,"575,877,372","299,537"
2Pac - Changes,"575,644,904","302,090"
Chase Atlantic - Into It,"575,470,178","477,555"
Christmas Hits - Frank Sinatra,"575,254,482","29,911"
Post Malone - Chemical,"574,945,219","360,690"
Bakar - Hell N Back,"574,866,618","434,262"
John Mayer - Your Body Is a Wonderland,"574,748,891","214,102"
Rihanna - What's My Name?,"574,415,949","351,560"
Lil Wayne - Lollipop,"574,358,713","333,330"
Juice WRLD - Righteous,"573,952,272","172,760"
Halsey - You should be sad,"573,677,213","108,385"
The Weeknd - In The Night,"573,662,499","164,911"
Bad Bunny - Después de la Playa,"573,481,411","167,204"
Sia - Thunderclouds,"573,227,073","100,145"
Shakira - Can't Remember to Forget You,"573,170,931","296,497"
Twenty One Pilots - Tear in My Heart,"572,922,832","217,202"
Lauren Daigle - You Say,"572,718,538","195,316"
Aqua - Barbie Girl,"572,288,318","298,791"
Romeo Santos - Imitadora,"572,238,431","427,431"
Ed Sheeran - Sing,"572,064,410","99,870"
Fuerza Regida - Ch y la Pizza,"571,744,215","281,711"
King Von - Took Her To The O,"571,729,408","586,907"
Bon Jovi - Always,"571,724,345","281,038"
Dua Lipa - Blow Your Mind (Mwah),"571,513,448","134,824"
Various Artists -,"571,306,263","348,569"
Gucci Mane - I Get the Bag,"571,149,005","147,451"
Pearl Jam - Alive,"570,625,641","240,180"
David Bowie - Starman,"570,531,844","344,307"
DJ Luian - Verte Ir,"570,509,015","152,348"
Kendrick Lamar - Poetic Justice,"570,413,895","291,662"
Band Aid - Do They Know It's Christmas?,"570,124,403","286,408"
Metallica - The Unforgiven (Remastered),"569,896,697","276,557"
Robbie Williams - Angels,"569,785,135","319,764"
Mary J. Blige - Family Affair,"569,771,648","494,675"
Coyote Theory - This Side of Paradise,"569,574,249","385,595"
Sech - Otro Trago,"569,483,973","100,665"
The Pointer Sisters - I'm So Excited,"568,981,647","353,964"
NLE Choppa - Camelot,"568,695,197","192,654"
Hozier - Someone New,"568,643,832","428,002"
Trippie Redd - Miss The Rage,"568,562,189","205,478"
Eyedress - Something About You,"568,449,702","915,439"
Justin Bieber - Confident,"568,447,358","731,283"
Slipknot - Before I Forget,"568,315,926","426,640"
Lil Wayne - Mirror,"568,250,112","300,229"
JAY-Z - Run This Town,"568,138,832","387,638"
Chuck Berry - Johnny B. Goode,"567,913,238","354,474"
J Balvin - Ginza,"567,803,481","265,987"
Kanye West - Ghost Town,"567,314,670","442,553"
DJ Khaled - GREECE,"566,110,924","152,460"
Andy Grammer - Don't Give Up On Me,"566,033,956","431,165"
Pritam - Kesariya,"566,010,801","333,787"
Morgan Wallen - More Than My Hometown,"565,939,138","311,992"
DJ Snake - Turn Down for What,"565,887,279","113,693"
Eminem - Sing For The Moment,"565,431,475","321,741"
Beyoncé - TEXAS HOLD 'EM,"565,305,569","520,904"
Jessie J - Flashlight,"565,069,014","132,639"
Lil Nas X - HOLIDAY,"564,977,172","85,400"
"Mobb Deep - Shook Ones, Pt. II","564,886,672","307,525"
Ozuna - Síguelo Bailando,"564,798,832","109,402"
Quevedo - VISTA AL MAR,"564,237,299","341,763"
Steve Lacy - C U Girl,"564,208,153","687,466"
Eric Carmen - Hungry Eyes,"564,109,274","470,769"
Deep Purple - Smoke On The Water,"563,242,424","217,097"
John Mayer - Free Fallin',"563,059,148","116,611"
BLACKPINK - BOOMBAYAH,"562,979,463","163,853"
Kenny Loggins - Danger Zone,"562,877,835","230,259"
Calvin Harris - Sweet Nothing,"562,534,879","221,306"
Rammstein - Sonne,"562,110,195","501,638"
Katy Perry - Harleys In Hawaii,"561,901,755","299,868"
Selena Gomez - Fetish,"561,687,236","306,966"
Luke Combs - The Kind of Love We Make,"561,573,641","499,914"
Nick Jonas - Close,"561,307,315","92,004"
Madison Beer - Reckless,"561,202,814","368,445"
José González - Heartbeats,"561,196,916","193,511"
Fuerza Regida - TQM,"560,672,753","427,798"
Rauw Alejandro - 2/Catorce,"560,637,695","175,139"
Myke Towers - LA FALDA,"560,445,843","1,003,454"
Christina Perri - jar of hearts,"560,362,207","166,974"
Timmy Trumpet - Freaks,"560,308,843","240,348"
Talking Heads - Psycho Killer,"559,868,064","292,630"
Travis Scott - 5% TINT,"559,830,248","292,997"
The Living Tombstone - My Ordinary Life,"559,816,077","243,302"
bôa - Duvet,"559,642,591","1,011,211"
Aventura - Obsesion,"559,578,551","354,648"
Juice WRLD - Let Me Know (I Wonder Why Freestyle),"559,518,613","490,082"
Sam Feldt - Post Malone,"559,507,066","95,753"
Ozuna - El Farsante,"559,486,401","225,834"
Alan Walker - All Falls Down,"559,169,905","92,832"
Selena Gomez - Kill Em With Kindness,"558,474,174","59,401"
Korn - Freak On a Leash,"558,426,777","401,239"
Nicky Jam - Te Robaré,"558,246,987","59,875"
The Smiths - This Charming Man,"557,381,406","400,731"
SZA - Open Arms,"557,184,547","1,111,225"
Lil Jon & The East Side Boyz - Get Low,"556,962,210","263,710"
Roddy Ricch - High Fashion,"556,834,005","171,494"
Eminem - Shake That,"556,542,920","276,970"
Two Feet - I Feel Like I'm Drowning,"556,232,930","354,303"
MØ - Final Song,"556,130,003","45,443"
Bad Bunny - Otra Noche en Miami,"556,104,721","252,364"
Evanescence - My Immortal,"555,915,233","243,501"
Warren G - Regulate,"555,814,302","211,949"
Dire Straits - Money For Nothing,"555,464,686","298,868"
Norah Jones - Don't Know Why,"555,283,706","333,827"
Pablo Alborán - Saturno,"555,223,381","454,147"
The Chainsmokers - Who Do You Love,"555,133,201","75,115"
Modjo - Lady,"554,927,950","561,730"
Harry Styles - Matilda,"554,909,900","362,803"
Bad Bunny - MONACO,"554,708,724","412,809"
Blondie - Call Me,"554,692,379","401,657"
Selena Gomez - The Heart Wants What It Wants,"554,603,698","181,917"
Alexander 23 - IDK You Yet,"554,413,667","167,822"
Elvis Presley - Jailhouse Rock,"554,273,654","412,376"
Reik - Ya Me Enteré,"553,882,820","238,035"
Sum 41 - In Too Deep,"553,871,892","306,103"
Alec Benjamin - Water Fountain,"553,330,408","168,208"
George Harrison - My Sweet Lord (2014 Remaster),"553,135,556","350,769"
Ed Sheeran - Give Me Love,"553,052,301","118,711"
Pop Smoke - Element,"552,874,118","217,882"
FISHER - Losing It,"552,697,075","180,323"
Aminé - REEL IT IN,"552,675,662","105,923"
Chris Brown - Forever,"552,455,921","408,894"
Quality Control - Baby (Lil Baby feat. DaBaby),"552,378,882","268,169"
Daddy Yankee - Limbo,"552,353,450","262,596"
Kid Cudi - Mr. Rager,"552,213,304","373,901"
Mark Ambor - Belong Together,"551,727,234","1,413,368"
SHAED - Trampoline,"551,435,465","134,839"
"Four Tops - I Can't Help Myself (Sugar Pie, Honey Bunch)","551,398,022","324,340"
Bruce Springsteen - I'm On Fire,"550,480,638","521,451"
The Beatles - Twist And Shout,"550,244,138","352,086"
Fuerza Regida - HARLEY QUINN,"549,751,938","549,169"
Simon & Garfunkel - The Sound of Silence,"549,644,238","277,428"
Jin - The Astronaut,"549,507,981","617,121"
Belinda Carlisle - Heaven Is A Place On Earth,"549,440,079","339,871"
Aventura - Dile al Amor,"549,339,100","583,735"
Peter Bjorn and John - Young Folks,"549,309,744","311,202"
LISA - LALISA,"549,188,142","202,290"
Tory Lanez - Say It,"548,890,826","295,202"
Logic - Everyday,"548,807,552","51,273"
Gala - Freed From Desire,"548,724,855","363,196"
Harry Styles - Kiwi,"548,349,613","124,279"
Childish Gambino - Heartbeat,"547,956,000","562,306"
Billie Eilish - my boy,"547,907,098","178,912"
A$AP Rocky - L$D,"547,800,312","167,446"
Kygo - Stargazing,"547,759,418","64,414"
OneRepublic - Lose Somebody,"547,404,088","97,258"
$uicideboy$ - Paris,"547,349,188","264,771"
Bob Marley & The Wailers - One Love / People Get Ready,"547,345,620","254,418"
Peggy Gou - (It Goes Like) Nanana,"547,328,650","377,993"
The Ronettes - Sleigh Ride,"547,143,444","559,342"
Twenty One Pilots - Chlorine,"547,028,013","186,410"
Playboi Carti - wokeuplikethis*,"546,975,323","166,468"
Harry Styles - Fine Line,"546,904,383","363,019"
Ava Max - My Head & My Heart,"546,851,915","144,069"
Joy Again - Looking Out for You,"546,626,928","421,330"
Myke Towers - Si Se Da,"546,415,924","218,072"
Daddy Yankee - La Rompe Corazones,"546,070,175","124,584"
James Arthur - Falling Like The Stars,"546,066,729","154,688"
Mumford & Sons - The Cave,"546,043,973","188,193"
Bryson Tiller - Right My Wrongs,"545,998,493","506,520"
Keane - Everybody's Changing,"545,968,538","341,332"
"Olivia Rodrigo - 1 step forward, 3 steps back","545,606,516","393,547"
Men I Trust - Show Me How,"545,598,049","499,250"
Etta James - At Last,"545,536,975","316,965"
Lizzo - Juice,"545,444,381","76,124"
Black Eyed Peas - GIRL LIKE ME,"545,080,724","95,289"
Morgan Wallen - Thinkin’ Bout Me,"544,833,019","643,338"
Spin Doctors - Two Princes,"544,788,027","220,396"
Ariana Grande - Everyday,"543,926,137","282,483"
Third Eye Blind - Semi-Charmed Life,"543,915,125","226,367"
Post Malone - Feeling Whitney,"543,316,870","136,425"
Run–D.M.C. - Walk This Way,"543,239,012","246,198"
Logic - Homicide,"543,123,429","113,867"
Joel Corry - OUT OUT,"543,030,714","289,924"
Ingratax - París,"542,633,885","82,765"
Christian Nodal - No Te Contaron Mal,"542,539,962","270,822"
Pia Mia - Do It Again,"542,252,446","177,217"
Manuel Turizo - Quiéreme Mientras Se Pueda,"542,187,525","534,330"
Daya - Hide Away,"542,114,290","210,042"
Jack Johnson - Upside Down,"542,014,801","309,017"
Norman Greenbaum - Spirit In The Sky,"541,938,232","271,920"
The Red Jumpsuit Apparatus - Face Down,"541,854,267","308,006"
Travis Scott - MY EYES,"541,618,294","814,013"
Drowning Pool - Bodies,"541,615,423","336,899"
Tinlicker - Because You Move Me,"541,339,344","432,700"
Kane Brown - What Ifs,"541,267,471","133,634"
Armin van Buuren - Blah Blah Blah,"541,233,532","159,429"
Rita Ora - Let You Love Me,"540,843,095","102,208"
Duki - She Don't Give a Fo,"540,491,376","283,081"
Billie Eilish - my strange addiction,"540,481,912","226,682"
Luniz - I Got 5 On It,"540,198,061","294,681"
León Larregui - Brillas,"540,163,227","345,582"
Metallica - For Whom The Bell Tolls (Remastered),"540,006,658","351,132"
Eyedress - Romantic Lover,"540,004,156","558,431"
Martin Garrix - Ocean,"539,909,071","69,520"
Billy Joel - We Didn't Start the Fire,"539,679,233","245,088"
Belanova - Rosa Pastel,"539,419,305","656,945"
Banda MS de Sergio Lizárraga - El Color de Tus Ojos,"539,291,848","384,952"
Juice WRLD - Black & White,"539,247,871","208,806"
Black Eyed Peas - MAMACITA,"539,188,108","66,491"
Red Hot Chili Peppers - By the Way,"538,621,998","261,115"
Jordan Davis - Buy Dirt,"538,303,917","424,469"
Michael Bublé - Feeling Good,"538,064,550","317,023"
Clairo - Bubble Gum,"538,034,804","319,296"
Weezer - Say It Ain't So,"537,938,064","284,653"
Sade - Smooth Operator,"537,740,078","633,656"
Juanes - Es Por Ti,"537,607,842","428,833"
Enrique Iglesias - Cuando Me Enamoro,"537,576,474","375,293"
Vance Joy - Mess Is Mine,"537,297,298","346,828"
Rita Ora - Anywhere,"537,171,666","55,190"
David Guetta - This One's for You,"536,887,878","89,837"
SAYGRACE - You Don't Own Me,"536,786,699","226,088"
Jhené Aiko - Sativa,"536,729,684","387,351"
Trippie Redd - 1400 / 999 Freestyle,"536,562,692","136,142"
Chris Stapleton - You Should Probably Leave,"536,238,766","596,210"
Billie Eilish - bitches broken hearts,"536,019,814","240,934"
Wolfine - Bella,"535,946,093","91,359"
Bad Bunny - Un Ratito,"535,910,105","198,429"
John Mayer - Slow Dancing in a Burning Room,"535,794,322","362,259"
Calibre 50 - Si Te Pudiera Mentir,"535,515,948","281,390"
"Tyler, The Creator - ARE WE STILL FRIENDS?","535,479,914","601,063"
Fools Garden - Lemon Tree,"535,420,125","346,374"
Bad Bunny - Soy Peor,"535,277,085","184,685"
"Tame Impala - New Person, Same Old Mistakes","535,272,807","356,194"
Billie Eilish - COPYCAT,"534,931,352","169,658"
Ramz - Barking,"534,694,208","140,011"
Melanie Martinez - Pacify Her,"534,688,901","220,719"
Savage Garden - Truly Madly Deeply,"534,590,998","380,668"
Nelly - Just A Dream,"534,425,785","258,924"
SLANDER - Love Is Gone,"534,385,074","371,428"
Katy Perry - Wide Awake,"534,222,160","561,070"
David Bowie - Heroes,"533,761,654","192,531"
Dua Lipa - We're Good,"533,686,336","116,933"
Camila Cabello - Crying in the Club,"533,276,495","89,865"
Tame Impala - Feels Like We Only Go Backwards,"533,096,181","237,156"
Doja Cat - Like That,"533,093,362","136,976"
The Police - Message In A Bottle,"532,791,873","262,009"
XXXTENTACION - NUMB,"532,605,151","160,194"
Alicia Keys - Fallin',"532,545,068","339,005"
Junior H - Y LLORO,"532,069,333","1,239,297"
The Fray - You Found Me,"532,032,797","221,133"
Steve Lacy - Some,"532,013,135","826,124"
Carolina Gaitán - La Gaita - We Don't Talk About Bruno,"531,925,579","174,686"
Unknown - We Don't Talk About Bruno,"531,925,579","174,686"
Jeremih - Birthday Sex,"531,921,501","349,928"
Don Omar - Salió El Sol,"531,803,614","422,464"
Piso 21 - Me Llamas,"531,651,517","236,419"
Taylor Swift - End Game,"531,550,877","208,265"
Demi Lovato - Stone Cold,"531,285,639","68,120"
Carly Simon - You're So Vain,"531,000,881","290,997"
"Ariana Grande - yes, and?","530,904,102","567,817"
Michael Jackson - Don't Stop 'Til You Get Enough,"530,878,029","238,162"
Benson Boone - Slow It Down,"530,869,469","1,826,785"
Steve Miller Band - The Joker,"530,633,501","218,177"
T.I. - Whatever You Like,"530,633,201","182,367"
Cassie - Me & U,"530,462,360","346,938"
Rvssian - Nostálgico,"530,456,669","170,350"
Sufjan Stevens - Mystery of Love,"530,300,283","261,358"
Cochise - Tell Em,"530,188,345","202,520"
Ashnikko - Daisy,"530,183,252","180,793"
Ludovico Einaudi - Experience,"530,096,030","362,927"
Daft Punk - Get Lucky,"529,967,766","251,885"
Lil Wayne - 6 Foot 7 Foot,"529,927,369","179,999"
Jósean Log - Chachachá,"529,885,897","453,718"
Ozuna - Tú Foto,"529,877,208","174,746"
Kim Carnes - Bette Davis Eyes,"529,748,256","447,178"
BTS - Spring Day,"529,689,098","181,862"
Laufey - From The Start,"529,683,303","1,049,335"
Shakira - La Tortura,"529,643,813","282,480"
DJ Snake - You Know You Like It,"529,462,925","164,236"
Kanye West - All Mine,"529,448,801","171,407"
Eslabon Armado - Jugaste y Sufrí,"529,314,787","257,964"
Selena Gomez & The Scene - Who Says,"529,152,208","222,961"
Myles Smith - Stargazing,"529,134,883","1,960,402"
DVRST - Close Eyes,"528,863,000","181,026"
"Earth, Wind & Fire - Boogie Wonderland","528,529,195","422,015"
KAROL G - MIENTRAS ME CURO DEL CORA,"528,521,173","544,721"
Shakira - Monotonía,"528,456,753","165,833"
Pop Smoke - Got It On Me,"528,395,562","172,793"
The Strokes - The Adults Are Talking,"528,198,501","379,638"
Ella Mai - Trip,"528,098,301","195,824"
Yiruma - River Flows In You,"527,870,830","173,289"
The Cranberries - Dreams,"527,866,495","470,198"
Madonna - Like a Prayer,"527,724,483","485,442"
Sublime - What I Got,"527,671,448","236,761"
The Turtles - Happy Together,"527,445,909","258,564"
The Ronettes - Be My Baby,"527,421,824","662,755"
Dan + Shay - Speechless,"527,348,519","91,503"
Calvin Harris - I Need Your Love,"527,172,373","164,094"
"Grover Washington, Jr. - Just the Two of Us","527,140,100","250,588"
Pink Floyd - Money,"527,062,081","185,466"
Jonas Brothers - Only Human,"526,695,890","111,410"
Kid Rock - All Summer Long,"526,365,875","245,345"
The Notorious B.I.G. - Mo Money Mo Problems,"526,145,547","201,565"
Akon - Right Now (Na Na Na),"525,841,967","493,853"
"Frankie Valli & The Four Seasons - December, 1963 (Oh What a Night!)","525,831,040","207,381"
Matt Simons - Catch & Release,"525,813,694","172,951"
OneRepublic - I Lived,"525,795,582","248,632"
MEDUZA - Bad Memories,"525,753,563","330,461"
Ariana Grande - motive,"525,504,783","204,635"
JVKE - this is what falling in love feels like,"525,482,250","327,597"
The Foundations - Build Me Up Buttercup,"525,104,430","358,192"
Hozier - Cherry Wine,"525,000,861","212,037"
Chris Rea - Driving Home for Christmas,"524,791,340","323,001"
Dean Lewis - How Do I Say Goodbye,"524,497,345","475,517"
Elle King - Ex's & Oh's,"524,264,602","152,186"
Shaggy - Angel,"524,069,503","366,903"
Little Mix - Woman Like Me,"524,043,938","75,103"
Linkin Park - BURN IT DOWN,"523,937,056","411,360"
Eric Clapton - Wonderful Tonight,"523,851,080","252,038"
Stromae - Papaoutai,"523,790,540","199,716"
David Guetta - When Love Takes Over,"523,721,348","249,717"
Juice WRLD - Empty,"523,516,835","230,265"
Lil Peep - beamer boy,"523,500,258","255,604"
NLE Choppa - Shotta Flow,"523,451,771","156,608"
BROCKHAMPTON - SUGAR,"523,268,321","103,212"
Reik - Amigos Con Derechos,"523,245,771","156,513"
Beyoncé - Partition,"522,964,203","155,802"
Polo G - 21,"522,442,964","153,530"
Steve Aoki - Just Hold On,"522,245,570","43,186"
Billie Eilish - CHIHIRO,"522,243,377","1,978,980"
Ne-Yo - Because Of You,"522,240,190","285,681"
Zedd - Happy Now,"522,166,373","62,284"
Justin Timberlake - Say Something,"521,708,122","102,352"
alt-J - Left Hand Free,"521,418,495","295,340"
The Cure - Just like Heaven,"521,218,483","347,252"
TV Girl - Blue Hair,"521,123,810","812,778"
Masego - Tadow,"521,018,816","291,720"
Rex Orange County - Loving Is Easy,"521,010,357","89,705"
Mora - 512,"520,800,650","296,512"
Jonas Brothers - What A Man Gotta Do,"520,734,090","94,540"
Olivia Rodrigo - bad idea right?,"520,645,703","530,208"
Paramore - The Only Exception,"520,632,727","372,802"
Sabrina Carpenter - Taste,"520,522,172","4,551,171"
girl in red - i wanna be your girlfriend,"520,504,779","233,470"
Drake - Started From the Bottom,"520,385,421","113,274"
SZA - Shirt,"520,296,354","382,773"
Mura Masa - Love$ick,"520,142,183","143,273"
Luke Combs - Forever After All,"519,641,893","368,956"
Feid - Ferxxo 100,"519,414,511","469,882"
